neobank_atm_id,competitor_atm_id,bank_name,distance_km
ATM_MUHARRAQ_01,COMP_TEAL_08,Teal Bank,36.4726
ATM_MUHARRAQ_01,COMP_TEAL_09,Teal Bank,2.8027
ATM_MUHARRAQ_01,COMP_TEAL_10,Teal Bank,5.6981
ATM_MUHARRAQ_01,COMP_TEAL_11,Teal Bank,14.0022
ATM_MUHARRAQ_01,COMP_TEAL_12,Teal Bank,38.5913
ATM_MUHARRAQ_01,COMP_TEAL_13,Teal Bank,4.8992
ATM_MANAMA_01,COMP_RED_01,Red Bank,1.5294
ATM_MANAMA_01,COMP_RED_02,Red Bank,8.915
ATM_MANAMA_01,COMP_RED_03,Red Bank,13.12
ATM_MANAMA_01,COMP_RED_04,Red Bank,21.6008
ATM_MANAMA_01,COMP_RED_05,Red Bank,4.6636
ATM_MANAMA_01,COMP_RED_06,Red Bank,3.8656
ATM_MANAMA_01,COMP_RED_07,Red Bank,9.3924
ATM_MANAMA_01,COMP_RED_08,Red Bank,19.6706
ATM_MANAMA_01,COMP_RED_09,Red Bank,4.5715
ATM_MANAMA_01,COMP_RED_10,Red Bank,7.1002
ATM_MANAMA_01,COMP_RED_11,Red Bank,4.9581
ATM_MANAMA_01,COMP_RED_12,Red Bank,31.6734
ATM_MANAMA_01,COMP_RED_13,Red Bank,1.1152
ATM_MANAMA_01,COMP_RED_14,Red Bank,9.0527
ATM_MANAMA_01,COMP_RED_15,Red Bank,4.9606
ATM_MANAMA_01,COMP_RED_16,Red Bank,31.1225
ATM_MANAMA_01,COMP_RED_17,Red Bank,5.3227
ATM_MANAMA_01,COMP_RED_18,Red Bank,9.2899
ATM_MANAMA_01,COMP_RED_19,Red Bank,10.4802
ATM_MANAMA_01,COMP_RED_20,Red Bank,12.0411
ATM_MANAMA_01,COMP_RED_21,Red Bank,1.9683
ATM_MANAMA_01,COMP_RED_22,Red Bank,5.3877
ATM_MANAMA_01,COMP_GOLD_01,Gold Bank,4.3674
ATM_MANAMA_01,COMP_GOLD_02,Gold Bank,4.4829
ATM_MANAMA_01,COMP_GOLD_03,Gold Bank,4.7516
ATM_MANAMA_01,COMP_GOLD_04,Gold Bank,17.9576
ATM_MANAMA_01,COMP_GOLD_05,Gold Bank,2.6967
ATM_MANAMA_01,COMP_GOLD_06,Gold Bank,5.6542
ATM_MANAMA_01,COMP_GOLD_07,Gold Bank,14.3706
ATM_MANAMA_01,COMP_GOLD_08,Gold Bank,26.4788
ATM_MANAMA_01,COMP_GOLD_09,Gold Bank,4.7147
ATM_MANAMA_01,COMP_GOLD_10,Gold Bank,10.3446
ATM_MANAMA_01,COMP_GOLD_11,Gold Bank,11.8463
ATM_MANAMA_01,COMP_GOLD_12,Gold Bank,28.4013
ATM_MANAMA_01,COMP_GOLD_13,Gold Bank,4.9454
ATM_MANAMA_01,COMP_GOLD_14,Gold Bank,6.7111
ATM_MANAMA_01,COMP_GOLD_15,Gold Bank,10.3027
ATM_MANAMA_01,COMP_GOLD_16,Gold Bank,27.9344
ATM_MANAMA_01,COMP_GOLD_17,Gold Bank,4.3945
ATM_MANAMA_01,COMP_GOLD_18,Gold Bank,11.4229
ATM_MANAMA_01,COMP_GREEN_01,Green Bank,2.0917
ATM_MANAMA_01,COMP_GREEN_02,Green Bank,6.6788
ATM_MANAMA_01,COMP_GREEN_03,Green Bank,15.7011
ATM_MANAMA_01,COMP_GREEN_04,Green Bank,14.051
ATM_MANAMA_01,COMP_GREEN_05,Green Bank,4.5137
ATM_MANAMA_01,COMP_GREEN_06,Green Bank,7.9419
ATM_MANAMA_01,COMP_GREEN_07,Green Bank,7.2617
ATM_MANAMA_01,COMP_GREEN_08,Green Bank,32.0181
ATM_MANAMA_01,COMP_GREEN_09,Green Bank,4.6998
ATM_MANAMA_01,COMP_GREEN_10,Green Bank,10.0291
ATM_MANAMA_01,COMP_GREEN_11,Green Bank,8.374
ATM_MANAMA_01,COMP_GREEN_12,Green Bank,30.012
ATM_MANAMA_01,COMP_GREEN_13,Green Bank,2.2931
ATM_MANAMA_01,COMP_GREEN_14,Green Bank,5.0574
ATM_MANAMA_01,COMP_GREEN_15,Green Bank,4.1928
ATM_MANAMA_01,COMP_GREEN_16,Green Bank,19.4129
ATM_MANAMA_01,COMP_PURPLE_01,Purple Bank,1.4247
ATM_MANAMA_01,COMP_PURPLE_02,Purple Bank,11.0942
ATM_MANAMA_01,COMP_PURPLE_03,Purple Bank,12.6667
ATM_MANAMA_01,COMP_PURPLE_04,Purple Bank,32.0916
ATM_MANAMA_01,COMP_PURPLE_05,Purple Bank,2.8033
ATM_MANAMA_01,COMP_PURPLE_06,Purple Bank,11.5168
ATM_MANAMA_01,COMP_PURPLE_07,Purple Bank,16.6188
ATM_MANAMA_01,COMP_PURPLE_08,Purple Bank,21.5583
ATM_MANAMA_01,COMP_PURPLE_09,Purple Bank,5.2744
ATM_MANAMA_01,COMP_PURPLE_10,Purple Bank,6.62
ATM_MANAMA_01,COMP_PURPLE_11,Purple Bank,5.6417
ATM_MANAMA_01,COMP_PURPLE_12,Purple Bank,35.9418
ATM_MANAMA_01,COMP_PURPLE_13,Purple Bank,3.817
ATM_MANAMA_01,COMP_TEAL_01,Teal Bank,1.6726
ATM_MANAMA_01,COMP_TEAL_02,Teal Bank,4.0266
ATM_MANAMA_01,COMP_TEAL_03,Teal Bank,5.7671
ATM_MANAMA_01,COMP_TEAL_04,Teal Bank,31.1283
ATM_MANAMA_01,COMP_TEAL_05,Teal Bank,4.0666
ATM_MANAMA_01,COMP_TEAL_06,Teal Bank,7.5263
ATM_MANAMA_01,COMP_TEAL_07,Teal Bank,14.4123
ATM_MANAMA_01,COMP_TEAL_08,Teal Bank,32.559
ATM_MANAMA_01,COMP_TEAL_09,Teal Bank,4.1178
ATM_MANAMA_01,COMP_TEAL_10,Teal Bank,10.0568
ATM_MANAMA_01,COMP_TEAL_11,Teal Bank,9.4463
ATM_MANAMA_01,COMP_TEAL_12,Teal Bank,34.096
ATM_MANAMA_01,COMP_TEAL_13,Teal Bank,4.9968
ATM_MANAMA_02,COMP_RED_01,Red Bank,2.1055
ATM_MANAMA_02,COMP_RED_02,Red Bank,8.5794
ATM_MANAMA_02,COMP_RED_03,Red Bank,13.2398
ATM_MANAMA_02,COMP_RED_04,Red Bank,21.0199
ATM_MANAMA_02,COMP_RED_05,Red Bank,5.045
ATM_MANAMA_02,COMP_RED_06,Red Bank,3.8561
ATM_MANAMA_02,COMP_RED_07,Red Bank,9.8678
ATM_MANAMA_02,COMP_RED_08,Red Bank,19.3572
ATM_MANAMA_02,COMP_RED_09,Red Bank,3.8231
ATM_MANAMA_02,COMP_RED_10,Red Bank,7.0534
ATM_MANAMA_02,COMP_RED_11,Red Bank,5.3744
ATM_MANAMA_02,COMP_RED_12,Red Bank,31.1564
ATM_MANAMA_02,COMP_RED_13,Red Bank,1.5861
ATM_MANAMA_02,COMP_RED_14,Red Bank,9.3792
ATM_MANAMA_02,COMP_RED_15,Red Bank,5.2705
ATM_MANAMA_02,COMP_RED_16,Red Bank,30.465
ATM_MANAMA_02,COMP_RED_17,Red Bank,5.6756
ATM_MANAMA_02,COMP_RED_18,Red Bank,9.5276
ATM_MANAMA_02,COMP_RED_19,Red Bank,10.8074
ATM_MANAMA_02,COMP_RED_20,Red Bank,11.775
ATM_MANAMA_02,COMP_RED_21,Red Bank,1.2091
ATM_MANAMA_02,COMP_RED_22,Red Bank,5.1999
ATM_MANAMA_02,COMP_GOLD_01,Gold Bank,5.1625
ATM_MANAMA_02,COMP_GOLD_02,Gold Bank,4.7632
ATM_MANAMA_02,COMP_GOLD_03,Gold Bank,5.0958
ATM_MANAMA_02,COMP_GOLD_04,Gold Bank,17.7165
ATM_MANAMA_02,COMP_GOLD_05,Gold Bank,3.4692
ATM_MANAMA_02,COMP_GOLD_06,Gold Bank,5.9541
ATM_MANAMA_02,COMP_GOLD_07,Gold Bank,14.6525
ATM_MANAMA_02,COMP_GOLD_08,Gold Bank,26.0936
ATM_MANAMA_02,COMP_GOLD_09,Gold Bank,4.9458
ATM_MANAMA_02,COMP_GOLD_10,Gold Bank,10.4343
ATM_MANAMA_02,COMP_GOLD_11,Gold Bank,12.3056
ATM_MANAMA_02,COMP_GOLD_12,Gold Bank,28.0365
ATM_MANAMA_02,COMP_GOLD_13,Gold Bank,5.5386
ATM_MANAMA_02,COMP_GOLD_14,Gold Bank,6.8746
ATM_MANAMA_02,COMP_GOLD_15,Gold Bank,9.9553
ATM_MANAMA_02,COMP_GOLD_16,Gold Bank,27.5292
ATM_MANAMA_02,COMP_GOLD_17,Gold Bank,4.3214
ATM_MANAMA_02,COMP_GOLD_18,Gold Bank,11.2486
ATM_MANAMA_02,COMP_GREEN_01,Green Bank,1.7177
ATM_MANAMA_02,COMP_GREEN_02,Green Bank,7.064
ATM_MANAMA_02,COMP_GREEN_03,Green Bank,15.5733
ATM_MANAMA_02,COMP_GREEN_04,Green Bank,13.9419
ATM_MANAMA_02,COMP_GREEN_05,Green Bank,5.2707
ATM_MANAMA_02,COMP_GREEN_06,Green Bank,7.8009
ATM_MANAMA_02,COMP_GREEN_07,Green Bank,7.9207
ATM_MANAMA_02,COMP_GREEN_08,Green Bank,31.4395
ATM_MANAMA_02,COMP_GREEN_09,Green Bank,5.298
ATM_MANAMA_02,COMP_GREEN_10,Green Bank,10.0196
ATM_MANAMA_02,COMP_GREEN_11,Green Bank,8.2775
ATM_MANAMA_02,COMP_GREEN_12,Green Bank,29.5495
ATM_MANAMA_02,COMP_GREEN_13,Green Bank,1.5563
ATM_MANAMA_02,COMP_GREEN_14,Green Bank,5.2912
ATM_MANAMA_02,COMP_GREEN_15,Green Bank,4.1802
ATM_MANAMA_02,COMP_GREEN_16,Green Bank,19.32
ATM_MANAMA_02,COMP_PURPLE_01,Purple Bank,1.9849
ATM_MANAMA_02,COMP_PURPLE_02,Purple Bank,10.9893
ATM_MANAMA_02,COMP_PURPLE_03,Purple Bank,13.0884
ATM_MANAMA_02,COMP_PURPLE_04,Purple Bank,31.4596
ATM_MANAMA_02,COMP_PURPLE_05,Purple Bank,2.5656
ATM_MANAMA_02,COMP_PURPLE_06,Purple Bank,11.6139
ATM_MANAMA_02,COMP_PURPLE_07,Purple Bank,16.6593
ATM_MANAMA_02,COMP_PURPLE_08,Purple Bank,20.887
ATM_MANAMA_02,COMP_PURPLE_09,Purple Bank,6.0925
ATM_MANAMA_02,COMP_PURPLE_10,Purple Bank,6.8164
ATM_MANAMA_02,COMP_PURPLE_11,Purple Bank,6.2606
ATM_MANAMA_02,COMP_PURPLE_12,Purple Bank,35.3918
ATM_MANAMA_02,COMP_PURPLE_13,Purple Bank,2.9956
ATM_MANAMA_02,COMP_TEAL_01,Teal Bank,1.8983
ATM_MANAMA_02,COMP_TEAL_02,Teal Bank,4.1374
ATM_MANAMA_02,COMP_TEAL_03,Teal Bank,5.9307
ATM_MANAMA_02,COMP_TEAL_04,Teal Bank,30.4988
ATM_MANAMA_02,COMP_TEAL_05,Teal Bank,4.8762
ATM_MANAMA_02,COMP_TEAL_06,Teal Bank,7.7552
ATM_MANAMA_02,COMP_TEAL_07,Teal Bank,14.6431
ATM_MANAMA_02,COMP_TEAL_08,Teal Bank,31.9568
ATM_MANAMA_02,COMP_TEAL_09,Teal Bank,3.8
ATM_MANAMA_02,COMP_TEAL_10,Teal Bank,9.8494
ATM_MANAMA_02,COMP_TEAL_11,Teal Bank,9.8437
ATM_MANAMA_02,COMP_TEAL_12,Teal Bank,33.6331
ATM_MANAMA_02,COMP_TEAL_13,Teal Bank,5.7444
ATM_GUDAIBIYA_01,COMP_RED_01,Red Bank,0.9372
ATM_GUDAIBIYA_01,COMP_RED_02,Red Bank,10.1007
ATM_GUDAIBIYA_01,COMP_RED_03,Red Bank,11.8026
ATM_GUDAIBIYA_01,COMP_RED_04,Red Bank,20.6379
ATM_GUDAIBIYA_01,COMP_RED_05,Red Bank,3.5141
ATM_GUDAIBIYA_01,COMP_RED_06,Red Bank,5.1895
ATM_GUDAIBIYA_01,COMP_RED_07,Red Bank,8.3523
ATM_GUDAIBIYA_01,COMP_RED_08,Red Bank,18.4229
ATM_GUDAIBIYA_01,COMP_RED_09,Red Bank,5.1671
ATM_GUDAIBIYA_01,COMP_RED_10,Red Bank,8.4228
ATM_GUDAIBIYA_01,COMP_RED_11,Red Bank,3.8494
ATM_GUDAIBIYA_01,COMP_RED_12,Red Bank,30.6085
ATM_GUDAIBIYA_01,COMP_RED_13,Red Bank,0.5177
ATM_GUDAIBIYA_01,COMP_RED_14,Red Bank,10.3337
ATM_GUDAIBIYA_01,COMP_RED_15,Red Bank,3.7403
ATM_GUDAIBIYA_01,COMP_RED_16,Red Bank,30.2904
ATM_GUDAIBIYA_01,COMP_RED_17,Red Bank,6.6057
ATM_GUDAIBIYA_01,COMP_RED_18,Red Bank,10.6053
ATM_GUDAIBIYA_01,COMP_RED_19,Red Bank,9.2784
ATM_GUDAIBIYA_01,COMP_RED_20,Red Bank,10.774
ATM_GUDAIBIYA_01,COMP_RED_21,Red Bank,1.9576
ATM_GUDAIBIYA_01,COMP_RED_22,Red Bank,6.6577
ATM_GUDAIBIYA_01,COMP_GOLD_01,Gold Bank,4.9655
ATM_GUDAIBIYA_01,COMP_GOLD_02,Gold Bank,5.7986
ATM_GUDAIBIYA_01,COMP_GOLD_03,Gold Bank,3.5628
ATM_GUDAIBIYA_01,COMP_GOLD_04,Gold Bank,16.6704
ATM_GUDAIBIYA_01,COMP_GOLD_05,Gold Bank,3.492
ATM_GUDAIBIYA_01,COMP_GOLD_06,Gold Bank,6.9578
ATM_GUDAIBIYA_01,COMP_GOLD_07,Gold Bank,13.135
ATM_GUDAIBIYA_01,COMP_GOLD_08,Gold Bank,25.2797
ATM_GUDAIBIYA_01,COMP_GOLD_09,Gold Bank,3.4363
ATM_GUDAIBIYA_01,COMP_GOLD_10,Gold Bank,11.6829
ATM_GUDAIBIYA_01,COMP_GOLD_11,Gold Bank,10.783
ATM_GUDAIBIYA_01,COMP_GOLD_12,Gold Bank,27.1849
ATM_GUDAIBIYA_01,COMP_GOLD_13,Gold Bank,6.0325
ATM_GUDAIBIYA_01,COMP_GOLD_14,Gold Bank,8.0452
ATM_GUDAIBIYA_01,COMP_GOLD_15,Gold Bank,9.097
ATM_GUDAIBIYA_01,COMP_GOLD_16,Gold Bank,26.7517
ATM_GUDAIBIYA_01,COMP_GOLD_17,Gold Bank,5.7045
ATM_GUDAIBIYA_01,COMP_GOLD_18,Gold Bank,12.707
ATM_GUDAIBIYA_01,COMP_GREEN_01,Green Bank,1.2489
ATM_GUDAIBIYA_01,COMP_GREEN_02,Green Bank,7.9366
ATM_GUDAIBIYA_01,COMP_GREEN_03,Green Bank,14.3749
ATM_GUDAIBIYA_01,COMP_GREEN_04,Green Bank,12.7215
ATM_GUDAIBIYA_01,COMP_GREEN_05,Green Bank,5.2732
ATM_GUDAIBIYA_01,COMP_GREEN_06,Green Bank,9.2367
ATM_GUDAIBIYA_01,COMP_GREEN_07,Green Bank,6.5745
ATM_GUDAIBIYA_01,COMP_GREEN_08,Green Bank,31.0407
ATM_GUDAIBIYA_01,COMP_GREEN_09,Green Bank,3.8997
ATM_GUDAIBIYA_01,COMP_GREEN_10,Green Bank,11.361
ATM_GUDAIBIYA_01,COMP_GREEN_11,Green Bank,7.0459
ATM_GUDAIBIYA_01,COMP_GREEN_12,Green Bank,28.8842
ATM_GUDAIBIYA_01,COMP_GREEN_13,Green Bank,2.1272
ATM_GUDAIBIYA_01,COMP_GREEN_14,Green Bank,6.3825
ATM_GUDAIBIYA_01,COMP_GREEN_15,Green Bank,2.858
ATM_GUDAIBIYA_01,COMP_GREEN_16,Green Bank,18.0793
ATM_GUDAIBIYA_01,COMP_PURPLE_01,Purple Bank,2.6763
ATM_GUDAIBIYA_01,COMP_PURPLE_02,Purple Bank,12.4044
ATM_GUDAIBIYA_01,COMP_PURPLE_03,Purple Bank,11.5579
ATM_GUDAIBIYA_01,COMP_PURPLE_04,Purple Bank,31.2069
ATM_GUDAIBIYA_01,COMP_PURPLE_05,Purple Bank,4.0336
ATM_GUDAIBIYA_01,COMP_PURPLE_06,Purple Bank,12.8547
ATM_GUDAIBIYA_01,COMP_PURPLE_07,Purple Bank,15.2848
ATM_GUDAIBIYA_01,COMP_PURPLE_08,Purple Bank,20.7688
ATM_GUDAIBIYA_01,COMP_PURPLE_09,Purple Bank,5.636
ATM_GUDAIBIYA_01,COMP_PURPLE_10,Purple Bank,7.9492
ATM_GUDAIBIYA_01,COMP_PURPLE_11,Purple Bank,4.8742
ATM_GUDAIBIYA_01,COMP_PURPLE_12,Purple Bank,34.9193
ATM_GUDAIBIYA_01,COMP_PURPLE_13,Purple Bank,4.0026
ATM_GUDAIBIYA_01,COMP_TEAL_01,Teal Bank,0.3664
ATM_GUDAIBIYA_01,COMP_TEAL_02,Teal Bank,5.3649
ATM_GUDAIBIYA_01,COMP_TEAL_03,Teal Bank,4.458
ATM_GUDAIBIYA_01,COMP_TEAL_04,Teal Bank,30.2397
ATM_GUDAIBIYA_01,COMP_TEAL_05,Teal Bank,4.1074
ATM_GUDAIBIYA_01,COMP_TEAL_06,Teal Bank,8.8469
ATM_GUDAIBIYA_01,COMP_TEAL_07,Teal Bank,13.1441
ATM_GUDAIBIYA_01,COMP_TEAL_08,Teal Bank,31.62
ATM_GUDAIBIYA_01,COMP_TEAL_09,Teal Bank,5.3084
ATM_GUDAIBIYA_01,COMP_TEAL_10,Teal Bank,11.3243
ATM_GUDAIBIYA_01,COMP_TEAL_11,Teal Bank,8.3114
ATM_GUDAIBIYA_01,COMP_TEAL_12,Teal Bank,32.9664
ATM_GUDAIBIYA_01,COMP_TEAL_13,Teal Bank,5.773
ATM_ADLIYA_01,COMP_RED_01,Red Bank,1.6578
ATM_ADLIYA_01,COMP_RED_02,Red Bank,11.7909
ATM_ADLIYA_01,COMP_RED_03,Red Bank,10.1794
ATM_ADLIYA_01,COMP_RED_04,Red Bank,20.1509
ATM_ADLIYA_01,COMP_RED_05,Red Bank,1.8756
ATM_ADLIYA_01,COMP_RED_06,Red Bank,6.8139
ATM_ADLIYA_01,COMP_RED_07,Red Bank,6.7446
ATM_ADLIYA_01,COMP_RED_08,Red Bank,17.3302
ATM_ADLIYA_01,COMP_RED_09,Red Bank,6.673
ATM_ADLIYA_01,COMP_RED_10,Red Bank,10.0466
ATM_ADLIYA_01,COMP_RED_11,Red Bank,2.2417
ATM_ADLIYA_01,COMP_RED_12,Red Bank,29.8997
ATM_ADLIYA_01,COMP_RED_13,Red Bank,1.8544
ATM_ADLIYA_01,COMP_RED_14,Red Bank,11.6543
ATM_ADLIYA_01,COMP_RED_15,Red Bank,2.0529
ATM_ADLIYA_01,COMP_RED_16,Red Bank,29.9926
ATM_ADLIYA_01,COMP_RED_17,Red Bank,7.9666
ATM_ADLIYA_01,COMP_RED_18,Red Bank,12.0188
ATM_ADLIYA_01,COMP_RED_19,Red Bank,7.5896
ATM_ADLIYA_01,COMP_RED_20,Red Bank,9.6678
ATM_ADLIYA_01,COMP_RED_21,Red Bank,3.3744
ATM_ADLIYA_01,COMP_RED_22,Red Bank,8.3304
ATM_ADLIYA_01,COMP_GOLD_01,Gold Bank,5.4626
ATM_ADLIYA_01,COMP_GOLD_02,Gold Bank,7.248
ATM_ADLIYA_01,COMP_GOLD_03,Gold Bank,1.8914
ATM_ADLIYA_01,COMP_GOLD_04,Gold Bank,15.4608
ATM_ADLIYA_01,COMP_GOLD_05,Gold Bank,4.3731
ATM_ADLIYA_01,COMP_GOLD_06,Gold Bank,8.3622
ATM_ADLIYA_01,COMP_GOLD_07,Gold Bank,11.446
ATM_ADLIYA_01,COMP_GOLD_08,Gold Bank,24.2943
ATM_ADLIYA_01,COMP_GOLD_09,Gold Bank,1.7611
ATM_ADLIYA_01,COMP_GOLD_10,Gold Bank,13.2159
ATM_ADLIYA_01,COMP_GOLD_11,Gold Bank,9.1503
ATM_ADLIYA_01,COMP_GOLD_12,Gold Bank,26.1533
ATM_ADLIYA_01,COMP_GOLD_13,Gold Bank,7.0852
ATM_ADLIYA_01,COMP_GOLD_14,Gold Bank,9.5474
ATM_ADLIYA_01,COMP_GOLD_15,Gold Bank,8.198
ATM_ADLIYA_01,COMP_GOLD_16,Gold Bank,25.802
ATM_ADLIYA_01,COMP_GOLD_17,Gold Bank,7.348
ATM_ADLIYA_01,COMP_GOLD_18,Gold Bank,14.3735
ATM_ADLIYA_01,COMP_GREEN_01,Green Bank,2.2351
ATM_ADLIYA_01,COMP_GREEN_02,Green Bank,9.2276
ATM_ADLIYA_01,COMP_GREEN_03,Green Bank,13.0047
ATM_ADLIYA_01,COMP_GREEN_04,Green Bank,11.3352
ATM_ADLIYA_01,COMP_GREEN_05,Green Bank,5.9414
ATM_ADLIYA_01,COMP_GREEN_06,Green Bank,10.8949
ATM_ADLIYA_01,COMP_GREEN_07,Green Bank,5.3508
ATM_ADLIYA_01,COMP_GREEN_08,Green Bank,30.4942
ATM_ADLIYA_01,COMP_GREEN_09,Green Bank,2.6979
ATM_ADLIYA_01,COMP_GREEN_10,Green Bank,12.9586
ATM_ADLIYA_01,COMP_GREEN_11,Green Bank,5.7128
ATM_ADLIYA_01,COMP_GREEN_12,Green Bank,28.0515
ATM_ADLIYA_01,COMP_GREEN_13,Green Bank,3.4136
ATM_ADLIYA_01,COMP_GREEN_14,Green Bank,7.8553
ATM_ADLIYA_01,COMP_GREEN_15,Green Bank,1.652
ATM_ADLIYA_01,COMP_GREEN_16,Green Bank,16.649
ATM_ADLIYA_01,COMP_PURPLE_01,Purple Bank,4.1097
ATM_ADLIYA_01,COMP_PURPLE_02,Purple Bank,14.0466
ATM_ADLIYA_01,COMP_PURPLE_03,Purple Bank,9.8986
ATM_ADLIYA_01,COMP_PURPLE_04,Purple Bank,30.8203
ATM_ADLIYA_01,COMP_PURPLE_05,Purple Bank,5.7159
ATM_ADLIYA_01,COMP_PURPLE_06,Purple Bank,14.3779
ATM_ADLIYA_01,COMP_PURPLE_07,Purple Bank,13.7191
ATM_ADLIYA_01,COMP_PURPLE_08,Purple Bank,20.5738
ATM_ADLIYA_01,COMP_PURPLE_09,Purple Bank,5.7879
ATM_ADLIYA_01,COMP_PURPLE_10,Purple Bank,9.427
ATM_ADLIYA_01,COMP_PURPLE_11,Purple Bank,3.6334
ATM_ADLIYA_01,COMP_PURPLE_12,Purple Bank,34.2834
ATM_ADLIYA_01,COMP_PURPLE_13,Purple Bank,5.3071
ATM_ADLIYA_01,COMP_TEAL_01,Teal Bank,1.324
ATM_ADLIYA_01,COMP_TEAL_02,Teal Bank,6.9341
ATM_ADLIYA_01,COMP_TEAL_03,Teal Bank,2.8271
ATM_ADLIYA_01,COMP_TEAL_04,Teal Bank,29.8488
ATM_ADLIYA_01,COMP_TEAL_05,Teal Bank,4.0289
ATM_ADLIYA_01,COMP_TEAL_06,Teal Bank,10.2865
ATM_ADLIYA_01,COMP_TEAL_07,Teal Bank,11.4652
ATM_ADLIYA_01,COMP_TEAL_08,Teal Bank,31.1401
ATM_ADLIYA_01,COMP_TEAL_09,Teal Bank,6.9978
ATM_ADLIYA_01,COMP_TEAL_10,Teal Bank,12.9998
ATM_ADLIYA_01,COMP_TEAL_11,Teal Bank,6.6454
ATM_ADLIYA_01,COMP_TEAL_12,Teal Bank,32.1231
ATM_ADLIYA_01,COMP_TEAL_13,Teal Bank,6.4301
ATM_HOORA_01,COMP_RED_01,Red Bank,2.3702
ATM_HOORA_01,COMP_RED_02,Red Bank,8.0662
ATM_HOORA_01,COMP_RED_03,Red Bank,14.0198
ATM_HOORA_01,COMP_RED_04,Red Bank,22.1432
ATM_HOORA_01,COMP_RED_05,Red Bank,5.5374
ATM_HOORA_01,COMP_RED_06,Red Bank,2.9659
ATM_HOORA_01,COMP_RED_07,Red Bank,10.2138
ATM_HOORA_01,COMP_RED_08,Red Bank,20.4422
ATM_HOORA_01,COMP_RED_09,Red Bank,4.1906
ATM_HOORA_01,COMP_RED_10,Red Bank,6.2005
ATM_HOORA_01,COMP_RED_11,Red Bank,5.8195
ATM_HOORA_01,COMP_RED_12,Red Bank,32.2861
ATM_HOORA_01,COMP_RED_13,Red Bank,2.0062
ATM_HOORA_01,COMP_RED_14,Red Bank,8.2784
ATM_HOORA_01,COMP_RED_15,Red Bank,5.8497
ATM_HOORA_01,COMP_RED_16,Red Bank,31.5587
ATM_HOORA_01,COMP_RED_17,Red Bank,4.562
ATM_HOORA_01,COMP_RED_18,Red Bank,8.4656
ATM_HOORA_01,COMP_RED_19,Red Bank,11.358
ATM_HOORA_01,COMP_RED_20,Red Bank,12.8366
ATM_HOORA_01,COMP_RED_21,Red Bank,2.2917
ATM_HOORA_01,COMP_RED_22,Red Bank,4.5021
ATM_HOORA_01,COMP_GOLD_01,Gold Bank,4.3382
ATM_HOORA_01,COMP_GOLD_02,Gold Bank,3.6728
ATM_HOORA_01,COMP_GOLD_03,Gold Bank,5.6344
ATM_HOORA_01,COMP_GOLD_04,Gold Bank,18.7678
ATM_HOORA_01,COMP_GOLD_05,Gold Bank,2.6195
ATM_HOORA_01,COMP_GOLD_06,Gold Bank,4.8589
ATM_HOORA_01,COMP_GOLD_07,Gold Bank,15.2566
ATM_HOORA_01,COMP_GOLD_08,Gold Bank,27.2042
ATM_HOORA_01,COMP_GOLD_09,Gold Bank,5.6134
ATM_HOORA_01,COMP_GOLD_10,Gold Bank,9.4666
ATM_HOORA_01,COMP_GOLD_11,Gold Bank,12.6724
ATM_HOORA_01,COMP_GOLD_12,Gold Bank,29.1412
ATM_HOORA_01,COMP_GOLD_13,Gold Bank,4.4363
ATM_HOORA_01,COMP_GOLD_14,Gold Bank,5.8521
ATM_HOORA_01,COMP_GOLD_15,Gold Bank,11.0502
ATM_HOORA_01,COMP_GOLD_16,Gold Bank,28.6452
ATM_HOORA_01,COMP_GOLD_17,Gold Bank,3.4954
ATM_HOORA_01,COMP_GOLD_18,Gold Bank,10.5284
ATM_HOORA_01,COMP_GREEN_01,Green Bank,2.7949
ATM_HOORA_01,COMP_GREEN_02,Green Bank,5.9443
ATM_HOORA_01,COMP_GREEN_03,Green Bank,16.5568
ATM_HOORA_01,COMP_GREEN_04,Green Bank,14.9122
ATM_HOORA_01,COMP_GREEN_05,Green Bank,4.3416
ATM_HOORA_01,COMP_GREEN_06,Green Bank,7.0453
ATM_HOORA_01,COMP_GREEN_07,Green Bank,7.9406
ATM_HOORA_01,COMP_GREEN_08,Green Bank,32.5626
ATM_HOORA_01,COMP_GREEN_09,Green Bank,5.4593
ATM_HOORA_01,COMP_GREEN_10,Green Bank,9.133
ATM_HOORA_01,COMP_GREEN_11,Green Bank,9.2357
ATM_HOORA_01,COMP_GREEN_12,Green Bank,30.6761
ATM_HOORA_01,COMP_GREEN_13,Green Bank,2.6471
ATM_HOORA_01,COMP_GREEN_14,Green Bank,4.2244
ATM_HOORA_01,COMP_GREEN_15,Green Bank,5.0688
ATM_HOORA_01,COMP_GREEN_16,Green Bank,20.2803
ATM_HOORA_01,COMP_PURPLE_01,Purple Bank,0.9349
ATM_HOORA_01,COMP_PURPLE_02,Purple Bank,10.1945
ATM_HOORA_01,COMP_PURPLE_03,Purple Bank,13.5099
ATM_HOORA_01,COMP_PURPLE_04,Purple Bank,32.566
ATM_HOORA_01,COMP_PURPLE_05,Purple Bank,1.9599
ATM_HOORA_01,COMP_PURPLE_06,Purple Bank,10.6413
ATM_HOORA_01,COMP_PURPLE_07,Purple Bank,17.513
ATM_HOORA_01,COMP_PURPLE_08,Purple Bank,21.9741
ATM_HOORA_01,COMP_PURPLE_09,Purple Bank,5.3872
ATM_HOORA_01,COMP_PURPLE_10,Purple Bank,5.7736
