atm_id,date,opening_balance,closing_balance,total_withdrawals,replenishment_amount,replenishment_cost
ATM_GUDAIBIYA_01,2025-11-02,12441.925,8181.378,4260.547,0.000,0.000
ATM_GUDAIBIYA_01,2025-11-03,8181.378,24482.641,7356.170,23657.433,15.504
ATM_GUDAIBIYA_01,2025-11-04,24482.641,16727.684,7754.957,0.000,0.000
ATM_GUDAIBIYA_01,2025-11-05,16727.684,8852.640,7875.044,0.000,0.000
ATM_GUDAIBIYA_01,2025-11-06,8852.640,25793.968,7381.244,24322.572,43.725
ATM_GUDAIBIYA_01,2025-11-07,25793.968,21525.205,4268.763,0.000,0.000
ATM_GUDAIBIYA_01,2025-11-08,21525.205,18478.439,3046.766,0.000,0.000
ATM_GUDAIBIYA_01,2025-11-09,18478.439,14369.926,4108.513,0.000,0.000
ATM_GUDAIBIYA_01,2025-11-10,14369.926,5859.381,8510.545,0.000,0.000
ATM_GUDAIBIYA_01,2025-11-11,5859.381,29127.020,6440.783,29708.422,34.157
ATM_GUDAIBIYA_01,2025-11-12,29127.020,21455.204,7671.816,0.000,0.000
ATM_GUDAIBIYA_01,2025-11-13,21455.204,14443.890,7011.314,0.000,0.000
ATM_GUDAIBIYA_01,2025-11-14,14443.890,10709.779,3734.111,0.000,0.000
ATM_GUDAIBIYA_01,2025-11-15,10709.779,6689.843,4019.936,0.000,0.000
ATM_GUDAIBIYA_01,2025-11-16,6689.843,23450.112,4004.376,20764.645,15.647
ATM_GUDAIBIYA_01,2025-11-17,23450.112,18402.991,5047.121,0.000,0.000
ATM_GUDAIBIYA_01,2025-11-18,18402.991,11331.864,7071.127,0.000,0.000
ATM_GUDAIBIYA_01,2025-11-19,11331.864,5549.682,5782.182,0.000,0.000
ATM_GUDAIBIYA_01,2025-11-20,5549.682,26464.176,8141.960,29056.454,32.855
ATM_GUDAIBIYA_01,2025-11-21,26464.176,23353.993,3110.183,0.000,0.000
ATM_GUDAIBIYA_01,2025-11-22,23353.993,20116.876,3237.117,0.000,0.000
ATM_GUDAIBIYA_01,2025-11-23,20116.876,15789.533,4327.343,0.000,0.000
ATM_GUDAIBIYA_01,2025-11-24,15789.533,7860.304,7929.229,0.000,0.000
ATM_GUDAIBIYA_01,2025-11-25,7860.304,28632.460,6216.239,26988.395,33.564
ATM_GUDAIBIYA_01,2025-11-26,28632.460,20998.806,7633.654,0.000,0.000
ATM_GUDAIBIYA_01,2025-11-27,20998.806,12708.873,8289.933,0.000,0.000
ATM_GUDAIBIYA_01,2025-11-28,12708.873,9086.260,3622.613,0.000,0.000
ATM_GUDAIBIYA_01,2025-11-29,9086.260,5132.480,3953.780,0.000,0.000
ATM_GUDAIBIYA_01,2025-11-30,5132.480,25559.284,2748.119,23174.923,15.535
ATM_GUDAIBIYA_01,2025-12-01,25559.284,18843.333,6715.951,0.000,0.000
ATM_GUDAIBIYA_01,2025-12-02,18843.333,12645.348,6197.985,0.000,0.000
ATM_GUDAIBIYA_01,2025-12-03,12645.348,5511.020,7134.328,0.000,0.000
ATM_GUDAIBIYA_01,2025-12-04,5511.020,21667.214,6717.160,22873.354,20.692
ATM_GUDAIBIYA_01,2025-12-05,21667.214,18234.053,3433.161,0.000,0.000
ATM_GUDAIBIYA_01,2025-12-06,18234.053,13869.413,4364.640,0.000,0.000
ATM_GUDAIBIYA_01,2025-12-07,13869.413,10490.727,3378.686,0.000,0.000
ATM_GUDAIBIYA_01,2025-12-08,10490.727,28563.058,7457.120,25529.451,18.062
ATM_GUDAIBIYA_01,2025-12-09,28563.058,22640.020,5923.038,0.000,0.000
ATM_GUDAIBIYA_01,2025-12-10,22640.020,15687.825,6952.195,0.000,0.000
ATM_GUDAIBIYA_01,2025-12-11,15687.825,9306.193,6381.632,0.000,0.000
ATM_GUDAIBIYA_01,2025-12-12,9306.193,5219.144,4087.049,0.000,0.000
ATM_GUDAIBIYA_01,2025-12-13,5219.144,22378.898,3590.846,20750.600,18.651
ATM_GUDAIBIYA_01,2025-12-14,22378.898,19884.832,2494.066,0.000,0.000
ATM_GUDAIBIYA_01,2025-12-15,19884.832,14878.561,5006.271,0.000,0.000
ATM_GUDAIBIYA_01,2025-12-16,14878.561,5988.068,8890.493,0.000,0.000
ATM_GUDAIBIYA_01,2025-12-17,5988.068,21992.527,7782.408,23786.867,41.607
ATM_GUDAIBIYA_01,2025-12-18,21992.527,15519.482,6473.045,0.000,0.000
ATM_GUDAIBIYA_01,2025-12-19,15519.482,12474.198,3045.284,0.000,0.000
ATM_GUDAIBIYA_01,2025-12-20,12474.198,8671.168,3803.030,0.000,0.000
ATM_GUDAIBIYA_01,2025-12-21,8671.168,26072.104,3989.346,21390.282,18.551
ATM_GUDAIBIYA_01,2025-12-22,26072.104,17322.819,8749.285,0.000,0.000
ATM_GUDAIBIYA_01,2025-12-23,17322.819,10789.050,6533.769,0.000,0.000
ATM_GUDAIBIYA_01,2025-12-24,10789.050,32053.900,7434.000,28698.850,28.972
ATM_GUDAIBIYA_01,2025-12-25,32053.900,24380.046,7673.854,0.000,0.000
ATM_GUDAIBIYA_01,2025-12-26,24380.046,21748.678,2631.368,0.000,0.000
ATM_GUDAIBIYA_01,2025-12-27,21748.678,17636.241,4112.437,0.000,0.000
ATM_GUDAIBIYA_01,2025-12-28,17636.241,14053.599,3582.642,0.000,0.000
ATM_GUDAIBIYA_01,2025-12-29,14053.599,5755.893,8297.706,0.000,0.000
ATM_GUDAIBIYA_01,2025-12-30,5755.893,26460.750,6329.459,27034.316,19.740
ATM_GUDAIBIYA_01,2025-12-31,26460.750,18327.963,8132.787,0.000,0.000
ATM_GUDAIBIYA_01,2026-01-01,18327.963,12332.934,5995.029,0.000,0.000
ATM_GUDAIBIYA_01,2026-01-02,12332.934,8093.197,4239.737,0.000,0.000
ATM_GUDAIBIYA_01,2026-01-03,8093.197,32763.480,3222.671,27892.954,17.614
ATM_GUDAIBIYA_01,2026-01-04,32763.480,28932.991,3830.489,0.000,0.000
ATM_GUDAIBIYA_01,2026-01-05,28932.991,23508.088,5424.903,0.000,0.000
ATM_GUDAIBIYA_01,2026-01-06,23508.088,14497.535,9010.553,0.000,0.000
ATM_GUDAIBIYA_01,2026-01-07,14497.535,7821.325,6676.210,0.000,0.000
ATM_GUDAIBIYA_01,2026-01-08,7821.325,24885.584,5422.441,22486.700,37.949
ATM_GUDAIBIYA_01,2026-01-09,24885.584,20823.944,4061.640,0.000,0.000
ATM_GUDAIBIYA_01,2026-01-10,20823.944,17530.868,3293.076,0.000,0.000
ATM_GUDAIBIYA_01,2026-01-11,17530.868,13414.248,4116.620,0.000,0.000
ATM_GUDAIBIYA_01,2026-01-12,13414.248,5700.514,7713.734,0.000,0.000
ATM_GUDAIBIYA_01,2026-01-13,5700.514,19943.311,7763.783,22006.580,17.436
ATM_GUDAIBIYA_01,2026-01-14,19943.311,12750.018,7193.293,0.000,0.000
ATM_GUDAIBIYA_01,2026-01-15,12750.018,25385.208,8418.789,21053.979,20.209
ATM_GUDAIBIYA_01,2026-01-16,25385.208,22352.738,3032.470,0.000,0.000
ATM_GUDAIBIYA_01,2026-01-17,22352.738,19013.711,3339.027,0.000,0.000
ATM_GUDAIBIYA_01,2026-01-18,19013.711,14973.469,4040.242,0.000,0.000
ATM_GUDAIBIYA_01,2026-01-19,14973.469,6903.855,8069.614,0.000,0.000
ATM_GUDAIBIYA_01,2026-01-20,6903.855,19241.832,8631.005,20968.982,16.073
ATM_GUDAIBIYA_01,2026-01-21,19241.832,12473.309,6768.523,0.000,0.000
ATM_GUDAIBIYA_01,2026-01-22,12473.309,6321.137,6152.172,0.000,0.000
ATM_GUDAIBIYA_01,2026-01-23,6321.137,22704.144,3633.856,20016.863,17.249
ATM_GUDAIBIYA_01,2026-01-24,22704.144,19743.612,2960.532,0.000,0.000
ATM_GUDAIBIYA_01,2026-01-25,19743.612,16158.191,3585.421,0.000,0.000
ATM_GUDAIBIYA_01,2026-01-26,16158.191,9635.929,6522.262,0.000,0.000
ATM_GUDAIBIYA_01,2026-01-27,9635.929,30042.681,9471.012,29877.764,35.248
ATM_GUDAIBIYA_01,2026-01-28,30042.681,23646.914,6395.767,0.000,0.000
ATM_GUDAIBIYA_01,2026-01-29,23646.914,15120.701,8526.213,0.000,0.000
ATM_GUDAIBIYA_01,2026-01-30,15120.701,11751.920,3368.781,0.000,0.000
ATM_GUDAIBIYA_01,2026-01-31,11751.920,9342.122,2409.798,0.000,0.000
ATM_ADLIYA_01,2025-08-01,14542.517,10577.123,3965.394,0.000,0.000
ATM_ADLIYA_01,2025-08-02,10577.123,4847.213,5729.910,0.000,0.000
ATM_ADLIYA_01,2025-08-03,4847.213,12656.970,4475.191,12284.948,21.882
ATM_ADLIYA_01,2025-08-04,12656.970,7855.671,4801.299,0.000,0.000
ATM_ADLIYA_01,2025-08-05,7855.671,17021.743,4870.580,14036.652,18.802
ATM_ADLIYA_01,2025-08-06,17021.743,10318.346,6703.397,0.000,0.000
ATM_ADLIYA_01,2025-08-07,10318.346,5965.772,4352.574,0.000,0.000
ATM_ADLIYA_01,2025-08-08,5965.772,16600.512,4346.407,14981.147,39.606
ATM_ADLIYA_01,2025-08-09,16600.512,12231.991,4368.521,0.000,0.000
ATM_ADLIYA_01,2025-08-10,12231.991,7285.981,4946.010,0.000,0.000
ATM_ADLIYA_01,2025-08-11,7285.981,14570.758,7319.115,14603.892,43.642
ATM_ADLIYA_01,2025-08-12,14570.758,9521.015,5049.743,0.000,0.000
ATM_ADLIYA_01,2025-08-13,9521.015,5054.163,4466.852,0.000,0.000
ATM_ADLIYA_01,2025-08-14,5054.163,11519.541,7032.350,13497.728,20.987
ATM_ADLIYA_01,2025-08-15,11519.541,6850.521,4669.020,0.000,0.000
ATM_ADLIYA_01,2025-08-16,6850.521,15293.685,5135.494,13578.658,43.633
ATM_ADLIYA_01,2025-08-17,15293.685,8693.574,6600.111,0.000,0.000
ATM_ADLIYA_01,2025-08-18,8693.574,3913.797,4779.777,0.000,0.000
ATM_ADLIYA_01,2025-08-19,3913.797,10174.962,6433.655,12694.820,29.946
ATM_ADLIYA_01,2025-08-20,10174.962,3884.047,6290.915,0.000,0.000
ATM_ADLIYA_01,2025-08-21,3884.047,11015.567,6128.018,13259.538,19.599
ATM_ADLIYA_01,2025-08-22,11015.567,4388.563,6627.004,0.000,0.000
ATM_ADLIYA_01,2025-08-23,4388.563,15828.878,4899.816,16340.131,33.517
ATM_ADLIYA_01,2025-08-24,15828.878,10296.630,5532.248,0.000,0.000
ATM_ADLIYA_01,2025-08-25,10296.630,3703.957,6592.673,0.000,0.000
ATM_ADLIYA_01,2025-08-26,3703.957,14281.694,6405.396,16983.133,30.817
ATM_ADLIYA_01,2025-08-27,14281.694,9422.899,4858.795,0.000,0.000
ATM_ADLIYA_01,2025-08-28,9422.899,3579.844,5843.055,0.000,0.000
ATM_ADLIYA_01,2025-08-29,3579.844,11550.866,4309.154,12280.176,21.433
ATM_ADLIYA_01,2025-08-30,11550.866,7122.022,4428.844,0.000,0.000
ATM_ADLIYA_01,2025-08-31,7122.022,15842.483,5700.051,14420.512,32.990
ATM_ADLIYA_01,2025-09-01,15842.483,10014.380,5828.103,0.000,0.000
ATM_ADLIYA_01,2025-09-02,10014.380,3968.538,6045.842,0.000,0.000
ATM_ADLIYA_01,2025-09-03,3968.538,13057.590,5924.614,15013.666,21.019
ATM_ADLIYA_01,2025-09-04,13057.590,7500.101,5557.489,0.000,0.000
ATM_ADLIYA_01,2025-09-05,7500.101,3150.378,4349.723,0.000,0.000
ATM_ADLIYA_01,2025-09-06,3150.378,11740.230,5361.751,13951.603,26.642
ATM_ADLIYA_01,2025-09-07,11740.230,7695.793,4044.437,0.000,0.000
ATM_ADLIYA_01,2025-09-08,7695.793,15010.318,4798.026,12112.551,35.639
ATM_ADLIYA_01,2025-09-09,15010.318,9036.805,5973.513,0.000,0.000
ATM_ADLIYA_01,2025-09-10,9036.805,19231.304,7245.301,17439.800,37.138
ATM_ADLIYA_01,2025-09-11,19231.304,14037.178,5194.126,0.000,0.000
ATM_ADLIYA_01,2025-09-12,14037.178,8289.529,5747.649,0.000,0.000
ATM_ADLIYA_01,2025-09-13,8289.529,3809.872,4479.657,0.000,0.000
ATM_ADLIYA_01,2025-09-14,3809.872,16083.554,5223.472,17497.154,36.134
ATM_ADLIYA_01,2025-09-15,16083.554,11664.750,4418.804,0.000,0.000
ATM_ADLIYA_01,2025-09-16,11664.750,6529.998,5134.752,0.000,0.000
ATM_ADLIYA_01,2025-09-17,6529.998,14867.741,4398.364,12736.107,31.810
ATM_ADLIYA_01,2025-09-18,14867.741,9734.650,5133.091,0.000,0.000
ATM_ADLIYA_01,2025-09-19,9734.650,4868.749,4865.901,0.000,0.000
ATM_ADLIYA_01,2025-09-20,4868.749,16530.400,3998.590,15660.241,33.473
ATM_ADLIYA_01,2025-09-21,16530.400,11448.763,5081.637,0.000,0.000
ATM_ADLIYA_01,2025-09-22,11448.763,5496.155,5952.608,0.000,0.000
ATM_ADLIYA_01,2025-09-23,5496.155,13758.934,6155.085,14417.864,23.805
ATM_ADLIYA_01,2025-09-24,13758.934,8589.252,5169.682,0.000,0.000
ATM_ADLIYA_01,2025-09-25,8589.252,3413.306,5175.946,0.000,0.000
ATM_ADLIYA_01,2025-09-26,3413.306,13914.899,4228.231,14729.824,36.516
ATM_ADLIYA_01,2025-09-27,13914.899,9931.156,3983.743,0.000,0.000
ATM_ADLIYA_01,2025-09-28,9931.156,6170.434,3760.722,0.000,0.000
ATM_ADLIYA_01,2025-09-29,6170.434,15461.889,6903.582,16195.037,28.922
ATM_ADLIYA_01,2025-09-30,15461.889,11027.723,4434.166,0.000,0.000
ATM_ADLIYA_01,2025-10-01,11027.723,7017.957,4009.766,0.000,0.000
ATM_ADLIYA_01,2025-10-02,7017.957,17096.023,5068.367,15146.433,38.970
ATM_ADLIYA_01,2025-10-03,17096.023,11958.336,5137.687,0.000,0.000
ATM_ADLIYA_01,2025-10-04,11958.336,8099.277,3859.059,0.000,0.000
ATM_ADLIYA_01,2025-10-05,8099.277,3164.285,4934.992,0.000,0.000
ATM_ADLIYA_01,2025-10-06,3164.285,15452.085,4304.733,16592.533,33.462
ATM_ADLIYA_01,2025-10-07,15452.085,9838.334,5613.751,0.000,0.000
ATM_ADLIYA_01,2025-10-08,9838.334,5159.791,4678.543,0.000,0.000
ATM_ADLIYA_01,2025-10-09,5159.791,13559.791,5967.617,14367.617,41.264
ATM_ADLIYA_01,2025-10-10,13559.791,8619.858,4939.933,0.000,0.000
ATM_ADLIYA_01,2025-10-11,8619.858,3717.791,4902.067,0.000,0.000
ATM_ADLIYA_01,2025-10-12,3717.791,15512.815,4849.888,16644.912,32.841
ATM_ADLIYA_01,2025-10-13,15512.815,10682.333,4830.482,0.000,0.000
ATM_ADLIYA_01,2025-10-14,10682.333,5435.300,5247.033,0.000,0.000
ATM_ADLIYA_01,2025-10-15,5435.300,14891.111,6177.276,15633.087,42.477
ATM_ADLIYA_01,2025-10-16,14891.111,9690.672,5200.439,0.000,0.000
ATM_ADLIYA_01,2025-10-17,9690.672,5049.961,4640.711,0.000,0.000
ATM_ADLIYA_01,2025-10-18,5049.961,17612.103,4008.058,16570.200,18.874
ATM_ADLIYA_01,2025-10-19,17612.103,11996.043,5616.060,0.000,0.000
ATM_ADLIYA_01,2025-10-20,11996.043,5767.711,6228.332,0.000,0.000
ATM_ADLIYA_01,2025-10-21,5767.711,16075.245,4238.289,14545.823,18.201
ATM_ADLIYA_01,2025-10-22,16075.245,8882.889,7192.356,0.000,0.000
ATM_ADLIYA_01,2025-10-23,8882.889,15999.613,6722.783,13839.507,35.351
ATM_ADLIYA_01,2025-10-24,15999.613,10108.518,5891.095,0.000,0.000
ATM_ADLIYA_01,2025-10-25,10108.518,4715.581,5392.937,0.000,0.000
ATM_ADLIYA_01,2025-10-26,4715.581,12940.182,5086.970,13311.571,23.164
ATM_ADLIYA_01,2025-10-27,12940.182,6476.640,6463.542,0.000,0.000
ATM_ADLIYA_01,2025-10-28,6476.640,16099.229,6172.789,15795.378,21.052
ATM_ADLIYA_01,2025-10-29,16099.229,10768.432,5330.797,0.000,0.000
ATM_ADLIYA_01,2025-10-30,10768.432,3410.016,7358.416,0.000,0.000
ATM_ADLIYA_01,2025-10-31,3410.016,12981.761,4998.556,14570.301,43.146
ATM_ADLIYA_01,2025-11-01,12981.761,9331.178,3650.583,0.000,0.000
ATM_ADLIYA_01,2025-11-02,9331.178,4651.847,4679.331,0.000,0.000
ATM_ADLIYA_01,2025-11-03,4651.847,16386.167,5683.061,17417.381,16.240
ATM_ADLIYA_01,2025-11-04,16386.167,12066.176,4319.991,0.000,0.000
ATM_ADLIYA_01,2025-11-05,12066.176,6582.006,5484.170,0.000,0.000
ATM_ADLIYA_01,2025-11-06,6582.006,13190.106,6626.592,13234.692,22.615
ATM_ADLIYA_01,2025-11-07,13190.106,9264.742,3925.364,0.000,0.000
ATM_ADLIYA_01,2025-11-08,9264.742,3320.329,5944.413,0.000,0.000
ATM_ADLIYA_01,2025-11-09,3320.329,16927.684,3987.331,17594.686,33.363
ATM_ADLIYA_01,2025-11-10,16927.684,12055.586,4872.098,0.000,0.000
ATM_ADLIYA_01,2025-11-11,12055.586,6682.163,5373.423,0.000,0.000
ATM_ADLIYA_01,2025-11-12,6682.163,17333.274,6397.810,17048.921,22.543
ATM_ADLIYA_01,2025-11-13,17333.274,12283.180,5050.094,0.000,0.000
ATM_ADLIYA_01,2025-11-14,12283.180,6057.624,6225.556,0.000,0.000
ATM_ADLIYA_01,2025-11-15,6057.624,16852.712,3550.297,14345.385,36.267
ATM_ADLIYA_01,2025-11-16,16852.712,11973.426,4879.286,0.000,0.000
ATM_ADLIYA_01,2025-11-17,11973.426,7157.197,4816.229,0.000,0.000
ATM_ADLIYA_01,2025-11-18,7157.197,15688.850,6306.701,14838.354,38.590
ATM_ADLIYA_01,2025-11-19,15688.850,10769.936,4918.914,0.000,0.000
ATM_ADLIYA_01,2025-11-20,10769.936,4905.325,5864.611,0.000,0.000
ATM_ADLIYA_01,2025-11-21,4905.325,14909.731,6139.571,16143.977,42.139
ATM_ADLIYA_01,2025-11-22,14909.731,10880.106,4029.625,0.000,0.000
ATM_ADLIYA_01,2025-11-23,10880.106,5239.850,5640.256,0.000,0.000
ATM_ADLIYA_01,2025-11-24,5239.850,10707.180,6588.736,12056.066,33.874
ATM_ADLIYA_01,2025-11-25,10707.180,4257.520,6449.660,0.000,0.000
ATM_ADLIYA_01,2025-11-26,4257.520,11967.123,5614.552,13324.155,42.514
ATM_ADLIYA_01,2025-11-27,11967.123,7501.652,4465.471,0.000,0.000
ATM_ADLIYA_01,2025-11-28,7501.652,17399.867,5500.853,15399.068,19.109
ATM_ADLIYA_01,2025-11-29,17399.867,13383.091,4016.776,0.000,0.000
ATM_ADLIYA_01,2025-11-30,13383.091,9102.855,4280.236,0.000,0.000
ATM_ADLIYA_01,2025-12-01,9102.855,3548.321,5554.534,0.000,0.000
ATM_ADLIYA_01,2025-12-02,3548.321,14490.176,5644.388,16586.243,19.502
ATM_ADLIYA_01,2025-12-03,14490.176,8431.674,6058.502,0.000,0.000
ATM_ADLIYA_01,2025-12-04,8431.674,15545.511,5543.034,12656.871,33.526
ATM_ADLIYA_01,2025-12-05,15545.511,9309.056,6236.455,0.000,0.000
ATM_ADLIYA_01,2025-12-06,9309.056,4363.532,4945.524,0.000,0.000
ATM_ADLIYA_01,2025-12-07,4363.532,13697.086,4502.381,13835.935,25.925
ATM_ADLIYA_01,2025-12-08,13697.086,8405.975,5291.111,0.000,0.000
ATM_ADLIYA_01,2025-12-09,8405.975,18564.329,6104.929,16263.283,20.311
ATM_ADLIYA_01,2025-12-10,18564.329,13941.045,4623.284,0.000,0.000
ATM_ADLIYA_01,2025-12-11,13941.045,8547.743,5393.302,0.000,0.000
ATM_ADLIYA_01,2025-12-12,8547.743,3145.931,5401.812,0.000,0.000
ATM_ADLIYA_01,2025-12-13,3145.931,15852.653,5133.641,17840.363,32.272
ATM_ADLIYA_01,2025-12-14,15852.653,10807.721,5044.932,0.000,0.000
ATM_ADLIYA_01,2025-12-15,10807.721,6793.915,4013.806,0.000,0.000
ATM_ADLIYA_01,2025-12-16,6793.915,13991.620,5887.461,13085.166,43.670
ATM_ADLIYA_01,2025-12-17,13991.620,6725.655,7265.965,0.000,0.000
ATM_ADLIYA_01,2025-12-18,6725.655,17160.969,6244.692,16680.006,18.721
ATM_ADLIYA_01,2025-12-19,17160.969,11322.118,5838.851,0.000,0.000
ATM_ADLIYA_01,2025-12-20,11322.118,5377.304,5944.814,0.000,0.000
ATM_ADLIYA_01,2025-12-21,5377.304,15755.404,3956.709,14334.809,16.117
ATM_ADLIYA_01,2025-12-22,15755.404,10965.643,4789.761,0.000,0.000
ATM_ADLIYA_01,2025-12-23,10965.643,4478.892,6486.751,0.000,0.000
ATM_ADLIYA_01,2025-12-24,4478.892,11591.384,5357.587,12470.079,44.348
ATM_ADLIYA_01,2025-12-25,11591.384,5763.528,5827.856,0.000,0.000
ATM_ADLIYA_01,2025-12-26,5763.528,17294.663,3571.865,15103.000,17.267
ATM_ADLIYA_01,2025-12-27,17294.663,11930.391,5364.272,0.000,0.000
ATM_ADLIYA_01,2025-12-28,11930.391,7815.932,4114.459,0.000,0.000
ATM_ADLIYA_01,2025-12-29,7815.932,17797.653,6673.979,16655.700,18.045
ATM_ADLIYA_01,2025-12-30,17797.653,11635.171,6162.482,0.000,0.000
ATM_ADLIYA_01,2025-12-31,11635.171,4217.747,7417.424,0.000,0.000
ATM_ADLIYA_01,2026-01-01,4217.747,15212.621,6699.842,17694.716,15.409
ATM_ADLIYA_01,2026-01-02,15212.621,11165.219,4047.402,0.000,0.000
ATM_ADLIYA_01,2026-01-03,11165.219,7578.833,3586.386,0.000,0.000
ATM_ADLIYA_01,2026-01-04,7578.833,16314.696,6139.219,14875.082,20.123
ATM_ADLIYA_01,2026-01-05,16314.696,10464.271,5850.425,0.000,0.000
ATM_ADLIYA_01,2026-01-06,10464.271,4818.536,5645.735,0.000,0.000
ATM_ADLIYA_01,2026-01-07,4818.536,13044.991,5178.546,13405.001,20.120
ATM_ADLIYA_01,2026-01-08,13044.991,6513.454,6531.537,0.000,0.000
ATM_ADLIYA_01,2026-01-09,6513.454,15827.529,4768.165,14082.240,32.417
ATM_ADLIYA_01,2026-01-10,15827.529,9646.523,6181.006,0.000,0.000
ATM_ADLIYA_01,2026-01-11,9646.523,4747.996,4898.527,0.000,0.000
ATM_ADLIYA_01,2026-01-12,4747.996,13315.976,5512.819,14080.799,25.392
ATM_ADLIYA_01,2026-01-13,13315.976,7276.849,6039.127,0.000,0.000
ATM_ADLIYA_01,2026-01-14,7276.849,15552.135,5070.826,13346.112,40.781
ATM_ADLIYA_01,2026-01-15,15552.135,9593.168,5958.967,0.000,0.000
ATM_ADLIYA_01,2026-01-16,9593.168,3626.092,5967.076,0.000,0.000
ATM_ADLIYA_01,2026-01-17,3626.092,12439.779,4032.272,12845.959,42.947
ATM_ADLIYA_01,2026-01-18,12439.779,6757.957,5681.822,0.000,0.000
ATM_ADLIYA_01,2026-01-19,6757.957,16891.637,4551.350,14685.030,17.198
ATM_ADLIYA_01,2026-01-20,16891.637,11761.932,5129.705,0.000,0.000
ATM_ADLIYA_01,2026-01-21,11761.932,6869.772,4892.160,0.000,0.000
ATM_ADLIYA_01,2026-01-22,6869.772,17766.734,5199.195,16096.157,44.876
ATM_ADLIYA_01,2026-01-23,17766.734,12296.968,5469.766,0.000,0.000
ATM_ADLIYA_01,2026-01-24,12296.968,8064.788,4232.180,0.000,0.000
ATM_ADLIYA_01,2026-01-25,8064.788,16369.213,5746.787,14051.212,28.692
ATM_ADLIYA_01,2026-01-26,16369.213,11209.332,5159.881,0.000,0.000
ATM_ADLIYA_01,2026-01-27,11209.332,4782.448,6426.884,0.000,0.000
ATM_ADLIYA_01,2026-01-28,4782.448,12971.205,6047.503,14236.260,43.880
ATM_ADLIYA_01,2026-01-29,12971.205,7180.405,5790.800,0.000,0.000
ATM_ADLIYA_01,2026-01-30,7180.405,19024.095,4280.479,16124.169,21.954
ATM_ADLIYA_01,2026-01-31,19024.095,13497.061,5527.034,0.000,0.000
ATM_HOORA_01,2025-08-01,14781.645,10449.237,4332.408,0.000,0.000
ATM_HOORA_01,2025-08-02,10449.237,3979.877,6469.360,0.000,0.000
ATM_HOORA_01,2025-08-03,3979.877,12293.816,4438.727,12752.666,20.425
ATM_HOORA_01,2025-08-04,12293.816,6585.351,5708.465,0.000,0.000
ATM_HOORA_01,2025-08-05,6585.351,19141.170,4991.949,17547.768,28.584
ATM_HOORA_01,2025-08-06,19141.170,12104.223,7036.947,0.000,0.000
ATM_HOORA_01,2025-08-07,12104.223,7267.473,4836.750,0.000,0.000
ATM_HOORA_01,2025-08-08,7267.473,3043.738,4223.735,0.000,0.000
ATM_HOORA_01,2025-08-09,3043.738,14521.404,6384.641,17862.307,38.407
ATM_HOORA_01,2025-08-10,14521.404,8363.961,6157.443,0.000,0.000
ATM_HOORA_01,2025-08-11,8363.961,14492.256,5929.859,12058.154,32.374
ATM_HOORA_01,2025-08-12,14492.256,10294.459,4197.797,0.000,0.000
ATM_HOORA_01,2025-08-13,10294.459,3287.617,7006.842,0.000,0.000
ATM_HOORA_01,2025-08-14,3287.617,9379.254,6892.749,12984.386,37.499
ATM_HOORA_01,2025-08-15,9379.254,5718.257,3660.997,0.000,0.000
ATM_HOORA_01,2025-08-16,5718.257,18412.557,4487.786,17182.086,25.952
ATM_HOORA_01,2025-08-17,18412.557,12398.608,6013.949,0.000,0.000
ATM_HOORA_01,2025-08-18,12398.608,7262.064,5136.544,0.000,0.000
ATM_HOORA_01,2025-08-19,7262.064,16770.384,4975.247,14483.567,33.268
ATM_HOORA_01,2025-08-20,16770.384,11138.838,5631.546,0.000,0.000
ATM_HOORA_01,2025-08-21,11138.838,4850.163,6288.675,0.000,0.000
ATM_HOORA_01,2025-08-22,4850.163,13222.819,4621.356,12994.012,31.118
ATM_HOORA_01,2025-08-23,13222.819,8421.206,4801.613,0.000,0.000
ATM_HOORA_01,2025-08-24,8421.206,4112.040,4309.166,0.000,0.000
ATM_HOORA_01,2025-08-25,4112.040,14446.935,5131.518,15466.413,30.419
ATM_HOORA_01,2025-08-26,14446.935,9222.997,5223.938,0.000,0.000
ATM_HOORA_01,2025-08-27,9222.997,4931.267,4291.730,0.000,0.000
ATM_HOORA_01,2025-08-28,4931.267,13709.509,6132.628,14910.870,18.818
ATM_HOORA_01,2025-08-29,13709.509,9804.723,3904.786,0.000,0.000
ATM_HOORA_01,2025-08-30,9804.723,4436.912,5367.811,0.000,0.000
ATM_HOORA_01,2025-08-31,4436.912,13565.230,4871.296,13999.614,39.032
ATM_HOORA_01,2025-09-01,13565.230,8790.550,4774.680,0.000,0.000
ATM_HOORA_01,2025-09-02,8790.550,4025.446,4765.104,0.000,0.000
ATM_HOORA_01,2025-09-03,4025.446,12365.152,6097.878,14437.584,19.028
ATM_HOORA_01,2025-09-04,12365.152,6817.509,5547.643,0.000,0.000
ATM_HOORA_01,2025-09-05,6817.509,15229.454,4882.308,13294.253,31.973
ATM_HOORA_01,2025-09-06,15229.454,9111.873,6117.581,0.000,0.000
ATM_HOORA_01,2025-09-07,9111.873,3502.749,5609.124,0.000,0.000
ATM_HOORA_01,2025-09-08,3502.749,11587.521,6252.608,14337.380,19.560
ATM_HOORA_01,2025-09-09,11587.521,6223.025,5364.496,0.000,0.000
ATM_HOORA_01,2025-09-10,6223.025,14438.210,5072.862,13288.047,36.317
ATM_HOORA_01,2025-09-11,14438.210,10323.692,4114.518,0.000,0.000
